Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-19,-11,4,1,-46,-29,-62,-21
-20,-10,4,2,-47,-29,-62,-22
-20,-9,4,1,-48,-29,-62,-23
-20,-10,5,1,-47,-29,-62,-22
-22,-8,6,2,-47,-28,-61,-22
-21,-8,5,1,-48,-29,-62,-23
-20,-10,4,1,-47,-29,-62,-22
-20,-9,5,2,-47,-28,-61,-22
-20,-9,5,2,-47,-29,-61,-22
-18,-11,3,1,-47,-30,-62,-22
-19,-11,4,2,-47,-29,-62,-21
-20,-10,4,2,-47,-29,-61,-21
-20,-9,4,1,-47,-29,-62,-22
-20,-9,4,1,-47,-29,-62,-22
-21,-8,5,2,-47,-28,-61,-22
-21,-8,5,2,-47,-28,-62,-22
-20,-9,4,2,-46,-28,-61,-22
-20,-10,5,2,-46,-28,-61,-21
-19,-10,4,2,-47,-28,-61,-21
-18,-11,3,1,-47,-29,-62,-22
-19,-10,4,2,-46,-29,-61,-21
-20,-10,4,1,-46,-29,-61,-22
-20,-10,4,1,-48,-29,-62,-22
-20,-9,4,2,-47,-29,-61,-22
-21,-9,5,2,-47,-28,-61,-22
-21,-9,5,2,-48,-29,-61,-22
-20,-9,4,1,-47,-29,-61,-22
-20,-9,4,2,-46,-28,-60,-21
-19,-9,4,2,-46,-28,-60,-21
-18,-11,3,1,-46,-29,-61,-21
-18,-10,4,1,-46,-29,-60,-21
-19,-10,4,1,-46,-28,-61,-22
-20,-10,4,1,-47,-29,-61,-22
-20,-9,4,1,-46,-29,-61,-22
-21,-8,5,2,-47,-28,-60,-22
-21,-8,4,2,-48,-28,-61,-22
-20,-9,4,1,-47,-29,-61,-21
-19,-9,5,2,-46,-27,-59,-21
-17,-8,8,2,-45,-25,-57,-19
-15,-8,8,2,-44,-24,-57,-18
-15,-8,9,3,-42,-23,-56,-17
-14,-6,12,4,-41,-20,-53,-16
-13,-6,13,3,-41,-19,-53,-16
-12,-8,14,4,-40,-18,-52,-14
-12,-7,16,4,-40,-17,-51,-14
-12,-7,15,4,-40,-18,-51,-14
-10,-8,16,4,-40,-17,-50,-13
-9,-7,18,5,-38,-14,-48,-11
-8,-7,19,5,-38,-13,-47,-10
-7,-8,18,5,-37,-14,-47,-10
-6,-9,19,5,-36,-13,-46,-9
-6,-9,21,5,-35,-11,-45,-9
-6,-8,22,5,-35,-11,-45,-9
-5,-5,24,6,-35,-9,-44,-8
-6,-5,26,7,-34,-8,-42,-7
-4,-6,26,6,-34,-7,-42,-7
-3,-7,25,6,-33,-7,-42,-6
-1,-7,27,7,-32,-4,-40,-4
0,-5,31,7,-30,-1,-37,-2
5,-5,35,8,-27,2,-33,0
7,-2,39,9,-25,7,-29,4
8,0,43,11,-24,9,-27,5
8,0,45,11,-23,11,-26,6
11,2,49,12,-21,15,-22,9
13,5,55,13,-19,20,-18,12
16,6,59,14,-17,24,-14,15
20,7,62,15,-14,28,-11,18
23,7,65,16,-12,32,-8,20
26,7,69,16,-10,35,-5,23
30,8,73,17,-7,39,-2,26
33,9,77,19,-4,44,2,29
35,12,82,20,-3,48,5,32
37,14,86,21,-2,52,8,34
40,13,89,22,0,55,11,36
41,15,93,23,2,59,14,39
43,15,95,23,2,60,15,40
45,15,97,23,4,63,17,42
47,15,98,24,5,64,19,43
49,13,99,23,6,66,21,44
50,12,98,23,7,65,20,45
51,12,100,23,8,66,21,46
51,15,103,24,8,68,23,47
52,15,103,24,8,69,23,47
52,15,104,24,9,69,24,47
50,16,104,24,8,69,24,47
48,14,101,24,6,66,21,45
48,13,99,23,6,65,20,44
48,10,97,22,6,63,19,44
47,10,95,22,5,61,17,42
47,7,91,21,4,58,14,40
45,6,90,20,3,56,13,39
42,6,88,20,3,54,12,37
31,-2,69,15,-7,36,-3,25
29,-4,65,14,-9,32,-6,23
28,-8,60,12,-10,27,-10,20
26,-12,56,12,-11,24,-12,19
22,-13,53,11,-13,20,-16,15
19,-13,49,9,-16,16,-19,12
17,-10,48,10,-17,15,-21,11
13,-8,45,10,-20,12,-23,9
11,-9,42,9,-22,9,-26,6
11,-11,40,8,-22,7,-27,5
9,-12,38,8,-23,5,-29,4
8,-11,36,7,-24,4,-30,3
7,-11,32,6,-26,1,-33,0
5,-12,30,6,-26,0,-34,0
3,-11,30,7,-27,-1,-35,0
1,-11,27,5,-29,-4,-37,-3
0,-11,25,5,-30,-6,-39,-5
-3,-9,25,6,-31,-6,-39,-5
-4,-8,24,5,-33,-7,-41,-7
-4,-10,21,5,-33,-10,-43,-8
-5,-10,19,4,-34,-12,-44,-9
-6,-10,18,4,-35,-13,-45,-9
-5,-13,15,3,-35,-15,-47,-10
-7,-13,14,3,-35,-16,-48,-11
-9,-11,14,3,-37,-17,-48,-12
-11,-10,11,2,-39,-19,-51,-15
-14,-10,9,2,-41,-22,-54,-17
-16,-9,8,3,-42,-23,-54,-17
-18,-7,7,2,-44,-24,-56,-19
-18,-7,5,2,-44,-25,-56,-19
-17,-7,6,3,-43,-25,-55,-19
-18,-7,5,2,-43,-25,-55,-19
-18,-10,1,0,-44,-28,-59,-21
-19,-11,1,0,-44,-29,-59,-22
-20,-9,1,1,-45,-29,-59,-21
-20,-9,1,1,-45,-29,-60,-22
-20,-9,2,1,-45,-29,-60,-23
-21,-9,2,1,-45,-29,-59,-22
-21,-8,2,1,-46,-29,-59,-22
-21,-9,1,1,-46,-29,-59,-22
-20,-9,2,1,-45,-29,-59,-21
-20,-9,2,1,-45,-29,-59,-21
-19,-10,0,0,-45,-29,-60,-22
-19,-10,1,0,-44,-29,-59,-21
-20,-9,2,1,-44,-29,-58,-21
-20,-9,1,0,-45,-29,-59,-22
-20,-9,2,0,-45,-29,-59,-22
-21,-8,3,1,-44,-28,-58,-21
-21,-8,3,1,-45,-29,-59,-22
-20,-9,1,1,-45,-29,-59,-22
-20,-9,1,1,-45,-29,-59,-21
-20,-9,2,1,-44,-28,-58,-21
-19,-10,0,0,-44,-29,-59,-22
-19,-10,1,0,-43,-29,-58,-21
-20,-9,2,1,-44,-29,-58,-21
-20,-9,1,1,-45,-29,-59,-22
-20,-9,1,1,-45,-29,-59,-22
-21,-9,2,1,-45,-29,-58,-22
-21,-8,2,1,-45,-29,-59,-22
-20,-9,1,1,-45,-29,-59,-22
-20,-9,1,1,-44,-28,-58,-21
-20,-9,1,1,-44,-28,-58,-21
-19,-10,0,1,-44,-29,-59,-21
-18,-10,0,0,-44,-29,-58,-21
-20,-9,2,1,-44,-28,-58,-21
-20,-9,1,1,-44,-29,-58,-22
-20,-9,1,1,-44,-29,-58,-22
-21,-8,2,1,-44,-28,-58,-21
-21,-8,2,1,-45,-29,-58,-22
-20,-9,1,1,-44,-29,-58,-22
-20,-9,1,1,-44,-28,-58,-21
-19,-9,1,1,-44,-28,-57,-21
-19,-9,1,1,-44,-29,-58,-21
-18,-11,1,1,-43,-28,-58,-21
-19,-9,2,1,-43,-28,-57,-21
-20,-9,1,1,-45,-29,-58,-21
-20,-8,1,1,-44,-29,-58,-22
-21,-8,2,1,-44,-28,-58,-21
-21,-8,2,1,-45,-28,-58,-22
-20,-9,1,0,-45,-29,-58,-22
-20,-9,2,1,-44,-28,-57,-21
-20,-9,2,1,-43,-28,-57,-21
-19,-10,1,0,-43,-28,-58,-22
-18,-10,1,0,-43,-28,-57,-21
-19,-9,2,1,-43,-28,-57,-21
-20,-9,2,1,-44,-28,-58,-21
-19,-9,1,1,-44,-28,-58,-22
-21,-8,2,1,-44,-28,-57,-21
-21,-7,2,1,-45,-28,-58,-22
-20,-9,1,0,-44,-28,-57,-22
-19,-9,1,0,-44,-28,-57,-21
-19,-9,1,0,-44,-28,-57,-21
-19,-10,1,0,-44,-29,-57,-21
-18,-10,1,0,-43,-28,-57,-21
-19,-10,1,1,-42,-27,-57,-21
-20,-9,1,0,-44,-28,-58,-22
-20,-9,1,1,-44,-28,-57,-21
-21,-8,2,1,-44,-28,-57,-21
-21,-8,2,1,-44,-27,-57,-22
-20,-9,1,1,-44,-28,-57,-22
-19,-9,2,1,-43,-28,-57,-21
-19,-9,1,1,-43,-27,-57,-21
-18,-10,0,0,-43,-28,-57,-21
-18,-10,0,0,-42,-28,-57,-21
-19,-9,1,1,-42,-28,-56,-21
-19,-9,1,0,-43,-28,-57,-21
-20,-9,1,1,-43,-28,-57,-21
-20,-8,2,1,-43,-28,-57,-21
-21,-8,3,1,-44,-28,-57,-21
-20,-8,1,0,-44,-28,-57,-21
-19,-9,2,1,-43,-27,-56,-21
-19,-9,2,1,-43,-27,-56,-20
-18,-10,1,0,-43,-28,-57,-21
-18,-10,1,0,-43,-28,-57,-20
-19,-9,2,1,-42,-27,-56,-20
-19,-9,2,1,-43,-28,-57,-21
-19,-9,1,1,-43,-28,-57,-21
-20,-8,2,1,-43,-27,-56,-21
-21,-8,2,1,-44,-27,-56,-21
-20,-9,1,1,-43,-28,-56,-21
-19,-9,1,1,-42,-27,-56,-20
-19,-9,1,1,-42,-27,-56,-20
-18,-9,0,0,-42,-28,-56,-20
-17,-10,0,0,-42,-28,-56,-20
-19,-9,2,1,-42,-27,-56,-21
-19,-9,1,0,-43,-28,-57,-21
-19,-9,1,1,-43,-28,-57,-21
-20,-8,2,1,-43,-27,-56,-21
-21,-8,2,1,-43,-27,-56,-21
-20,-8,1,1,-43,-28,-56,-22
-19,-8,1,1,-42,-27,-56,-20
-19,-9,2,1,-42,-27,-55,-20
-18,-9,1,0,-42,-28,-56,-21
-18,-10,0,0,-42,-28,-56,-20
-19,-9,1,1,-42,-27,-55,-20
-19,-8,1,1,-42,-27,-56,-21
-19,-9,1,0,-42,-27,-56,-21
-20,-8,2,1,-42,-27,-56,-20
-20,-7,2,1,-44,-27,-56,-21
-19,-8,1,1,-43,-28,-56,-21
-19,-9,1,1,-42,-27,-55,-20
-19,-9,1,1,-42,-27,-55,-20
-18,-10,0,1,-42,-28,-55,-21
-18,-10,0,0,-41,-28,-55,-20
-19,-9,1,1,-41,-27,-55,-20
-19,-9,1,0,-42,-28,-56,-21
-19,-9,1,0,-42,-28,-56,-21
-20,-8,2,1,-42,-27,-55,-20
-20,-8,2,1,-43,-27,-55,-21
-19,-8,1,1,-42,-27,-55,-21
-19,-9,1,1,-42,-27,-55,-20
-18,-9,2,1,-42,-27,-54,-20
-18,-9,1,0,-42,-27,-55,-21
-17,-10,0,0,-41,-28,-55,-20
-18,-9,1,1,-41,-27,-55,-20
-19,-9,1,0,-42,-27,-55,-21
-19,-9,1,1,-42,-27,-55,-21
-19,-8,2,1,-42,-27,-55,-21
-20,-7,2,1,-42,-26,-55,-21
-20,-8,1,1,-42,-27,-55,-20
-19,-9,1,1,-41,-27,-54,-20
-19,-9,1,1,-41,-26,-54,-20
-18,-9,0,0,-42,-27,-55,-20
-17,-10,1,0,-41,-27,-55,-20
-18,-8,1,1,-41,-26,-54,-19
-19,-8,1,0,-42,-27,-55,-20
-19,-9,1,1,-42,-27,-55,-21
-19,-8,2,1,-42,-27,-55,-20
-20,-8,2,1,-42,-26,-55,-20
-19,-8,2,1,-42,-27,-55,-20
-18,-8,1,1,-41,-27,-54,-20
-18,-9,1,1,-41,-27,-54,-20
-18,-9,1,0,-41,-27,-54,-20
-17,-10,0,0,-41,-27,-54,-20
-18,-9,1,0,-41,-27,-54,-20
-18,-9,1,0,-42,-27,-55,-20
-19,-9,1,0,-41,-27,-55,-20
-20,-8,2,1,-41,-26,-54,-20
-20,-7,2,1,-42,-26,-54,-20
-19,-8,1,0,-42,-27,-54,-20
-18,-8,1,0,-41,-27,-54,-20
-18,-8,2,1,-41,-26,-53,-19
-17,-8,2,1,-40,-25,-52,-19
-13,-7,6,1,-37,-21,-49,-16
-13,-5,10,3,-36,-18,-46,-14
-12,-4,12,3,-36,-16,-45,-13
-9,-4,15,4,-34,-13,-42,-11
-6,-5,19,4,-31,-9,-39,-8
-4,-5,23,6,-29,-6,-36,-5
-1,-5,24,6,-28,-4,-34,-4
1,-6,27,6,-25,-1,-31,-1
2,-7,29,6,-24,0,-30,0
4,-5,30,7,-24,2,-29,0
5,-4,30,7,-23,2,-28,1
5,-5,32,7,-21,4,-27,2
5,-5,33,7,-22,4,-27,2
5,-5,33,7,-22,4,-27,2
5,-5,33,8,-22,4,-26,2
4,-4,34,8,-23,5,-26,2
5,-5,33,7,-22,3,-27,2
6,-8,31,7,-22,2,-27,2
6,-10,31,7,-22,2,-27,2
6,-11,30,6,-22,2,-28,1
7,-11,29,6,-22,1,-28,1
4,-9,29,6,-23,1,-29,1
3,-8,28,6,-24,0,-30,0
3,-7,28,6,-24,0,-30,0
2,-7,28,6,-24,0,-31,0
0,-7,26,6,-26,-2,-32,-2
0,-8,24,5,-27,-3,-33,-3
0,-9,24,5,-26,-4,-33,-3
-1,-10,21,5,-27,-6,-36,-4
-2,-11,19,4,-29,-9,-37,-6
-2,-10,16,3,-30,-10,-39,-7
-5,-9,17,4,-30,-10,-39,-7
-7,-10,14,3,-32,-13,-42,-10
-8,-9,12,2,-33,-15,-43,-11
-11,-7,11,3,-34,-16,-44,-13
-13,-6,11,3,-35,-17,-45,-13
-14,-8,7,1,-37,-20,-48,-16
-15,-7,5,1,-38,-22,-49,-17
-16,-7,4,2,-38,-23,-50,-17
-17,-9,1,1,-40,-26,-52,-19
-16,-10,0,0,-40,-27,-53,-20
-17,-9,0,1,-39,-26,-53,-19
-18,-8,0,1,-41,-27,-54,-20
-18,-8,1,1,-40,-27,-53,-20
-19,-8,1,1,-40,-26,-53,-20
-20,-7,2,2,-41,-26,-53,-20
-19,-8,1,1,-41,-26,-53,-20
-18,-8,1,1,-40,-26,-53,-19
-18,-8,1,1,-40,-25,-52,-19
-18,-9,0,1,-40,-26,-52,-20
-17,-9,0,0,-39,-26,-53,-20
-17,-9,0,1,-39,-26,-52,-19
-18,-8,0,0,-40,-26,-53,-20
-18,-8,0,0,-40,-26,-53,-20
-19,-8,1,0,-40,-26,-53,-20
-20,-7,2,1,-41,-26,-52,-20
-19,-7,1,1,-41,-26,-53,-20
-18,-8,1,1,-40,-26,-52,-19
-18,-8,1,1,-40,-26,-52,-19
-18,-9,0,1,-40,-26,-52,-19
-17,-10,0,0,-39,-26,-53,-19
-17,-8,0,1,-38,-26,-52,-19
-18,-8,1,0,-40,-26,-52,-20
-18,-8,1,0,-40,-26,-53,-20
-19,-8,1,1,-40,-26,-52,-20
-20,-7,2,1,-40,-26,-52,-20
-19,-8,1,0,-40,-26,-52,-20
-18,-8,0,1,-40,-26,-52,-20
-18,-8,1,1,-39,-26,-52,-19
-17,-8,0,0,-39,-26,-52,-19
-16,-10,0,0,-39,-27,-53,-19
-17,-9,0,0,-39,-26,-52,-19
-18,-8,1,0,-39,-26,-52,-20
-18,-8,1,0,-39,-26,-52,-20
-19,-8,1,0,-39,-26,-52,-20
-21,-7,3,1,-41,-28,-53,-21
-26,-9,10,2,-46,-36,-60,-27
-29,-14,17,5,-48,-43,-66,-31
-35,-16,25,6,-52,-50,-71,-36
-39,-16,30,7,-55,-55,-76,-40
-37,-10,25,5,-54,-51,-74,-38
-32,-1,15,2,-49,-40,-64,-30
-23,11,-3,-2,-41,-21,-49,-19
-6,36,-38,-12,-27,11,-22,0
16,61,-78,-23,-8,52,10,26
40,84,-119,-33,11,94,45,54
67,105,-162,-45,30,135,79,81
93,126,-205,-56,51,176,114,109
119,148,-247,-67,72,218,149,137
145,168,-289,-78,92,259,182,164
172,182,-328,-88,112,297,214,190
197,188,-360,-94,131,330,243,214
218,188,-386,-99,146,355,265,233
234,190,-407,-104,158,376,283,247
245,194,-422,-107,166,391,295,258
250,190,-426,-107,170,396,300,262
254,178,-424,-106,171,393,298,261
251,168,-416,-103,169,384,292,258
243,159,-401,-99,163,371,282,249
232,149,-383,-94,154,352,266,237
220,135,-361,-88,143,328,246,221
202,118,-329,-79,130,298,222,202
180,97,-292,-69,112,262,192,178
155,75,-251,-59,92,221,158,151
129,51,-207,-47,72,178,122,123
102,24,-160,-34,51,134,86,95
77,0,-117,-23,30,91,50,66
52,-17,-77,-13,11,51,18,40
26,-36,-36,-2,-8,11,-15,13
-1,-53,-4,1,-30,-29,-51,-14
-28,-77,3,1,-52,-76,-89,-45
-55,-92,5,2,-71,-115,-121,-71
-74,-82,5,1,-85,-131,-137,-86
-79,-65,4,1,-87,-128,-136,-86
-70,-54,5,2,-80,-112,-122,-76
-57,-40,6,2,-69,-87,-102,-60
-43,-29,5,2,-59,-65,-84,-46
-30,-20,5,1,-49,-47,-68,-33
-22,-12,5,2,-42,-32,-56,-23
-19,-10,5,2,-40,-29,-53,-21
-18,-11,4,1,-40,-29,-54,-21
-19,-10,5,2,-39,-29,-53,-21
-20,-9,5,2,-40,-29,-53,-21
-20,-10,5,1,-40,-29,-54,-22
-20,-9,5,2,-40,-29,-54,-22
-21,-8,6,2,-41,-29,-53,-22
-21,-9,5,1,-41,-29,-54,-22
-20,-9,5,2,-40,-29,-53,-21
-20,-10,5,2,-40,-28,-53,-21
-20,-10,4,2,-40,-29,-53,-21
-18,-11,3,1,-40,-29,-54,-21
-19,-10,5,2,-39,-29,-53,-21
-20,-9,5,2,-40,-29,-54,-22
-20,-10,5,1,-40,-29,-54,-22
-20,-9,5,2,-40,-29,-54,-22
-21,-8,6,2,-40,-29,-53,-21
-21,-9,5,1,-41,-29,-53,-22
-20,-10,5,1,-40,-29,-53,-21
-20,-9,5,2,-39,-28,-53,-21
-19,-9,5,2,-40,-28,-53,-21
-18,-11,4,1,-39,-29,-53,-21
-19,-10,5,1,-39,-29,-53,-21
-20,-9,5,1,-40,-29,-53,-22
-20,-9,5,1,-40,-29,-54,-22
-20,-9,5,2,-40,-29,-53,-21
-21,-8,6,2,-40,-28,-52,-21
-21,-9,5,2,-41,-29,-53,-22
-19,-10,5,1,-40,-29,-53,-21
-20,-10,5,2,-39,-28,-52,-20
-20,-10,5,2,-39,-28,-53,-21
-18,-10,4,1,-39,-29,-53,-21
-18,-10,4,2,-39,-28,-53,-20
-19,-9,5,1,-39,-28,-53,-21
-20,-9,4,1,-40,-29,-53,-22
-20,-9,5,1,-40,-29,-53,-21
-21,-8,6,2,-40,-28,-53,-21
-21,-8,5,2,-40,-29,-53,-21
-19,-10,5,1,-39,-28,-53,-21
-19,-10,6,2,-38,-27,-51,-20
-17,-8,8,3,-37,-25,-49,-18
-16,-9,8,2,-37,-25,-49,-18
-16,-8,9,2,-35,-23,-47,-17
-15,-6,12,3,-35,-21,-46,-16
-13,-6,13,3,-35,-20,-45,-15
-12,-8,15,4,-33,-18,-44,-13
-13,-7,16,4,-33,-17,-42,-13
-12,-7,15,4,-34,-18,-43,-14
-11,-8,16,4,-33,-17,-42,-13
-9,-6,19,5,-31,-14,-39,-10
-8,-6,19,5,-31,-14,-40,-10
-7,-8,18,4,-30,-14,-40,-10
-6,-8,20,5,-29,-12,-39,-9
-6,-9,21,5,-29,-11,-37,-9
-6,-7,22,5,-29,-11,-37,-9
-6,-5,24,5,-28,-9,-36,-8
-6,-5,26,6,-28,-8,-34,-7
-4,-7,26,6,-28,-7,-34,-6
-2,-7,26,6,-26,-7,-33,-5
-1,-7,28,7,-25,-5,-32,-4
1,-5,32,7,-23,-1,-29,-1
4,-4,35,8,-21,1,-25,1
7,-2,40,9,-18,7,-21,4
7,0,43,10,-18,9,-20,5
9,0,45,10,-17,11,-18,6
11,2,50,12,-15,15,-14,9
13,5,55,14,-13,20,-10,12
16,7,59,14,-10,24,-7,15
20,7,62,15,-8,28,-3,18
23,7,66,16,-5,32,0,21
26,6,69,17,-3,35,2,23
30,7,73,17,-1,39,5,26
32,10,78,18,1,44,9,29
34,12,82,19,2,48,13,32
37,14,87,21,4,52,16,35
40,14,90,22,6,55,19,37
41,15,94,23,8,58,22,39
43,15,95,22,8,60,23,40
46,15,97,23,10,62,25,42
47,15,99,24,13,64,27,44
48,14,99,23,13,65,28,45
50,12,99,22,13,65,28,45
51,13,100,23,14,66,29,46
51,14,103,24,15,68,31,47
52,15,104,24,15,69,31,47
52,15,104,24,15,69,31,47
50,15,105,24,14,69,32,47
48,14,101,24,13,66,29,45
49,12,99,23,13,65,28,44
48,10,98,23,13,63,27,44
47,9,95,22,12,61,25,43
47,7,92,21,11,58,23,41
45,7,91,21,11,57,22,40
43,6,88,20,9,54,19,38
40,6,85,19,6,51,17,35
39,3,83,18,5,48,14,33
36,3,80,18,3,46,12,31
32,3,76,17,0,42,9,28
32,0,72,16,0,38,6,27
31,-2,70,15,0,36,4,26
29,-5,65,14,-2,32,1,23
28,-9,60,12,-3,27,-2,20
26,-11,57,11,-4,24,-4,19
22,-13,54,11,-7,20,-8,15
19,-13,50,10,-9,16,-11,12
16,-10,48,9,-11,14,-13,10
12,-8,46,10,-13,12,-15,9
11,-9,43,9,-15,9,-18,7
11,-11,40,8,-16,7,-19,6
9,-12,38,8,-16,5,-21,5
8,-11,37,8,-18,4,-22,3
6,-11,33,6,-20,1,-25,1
5,-12,31,7,-20,0,-26,1
2,-10,30,7,-21,-1,-27,0
1,-11,28,6,-23,-4,-30,-3
-1,-11,26,5,-24,-6,-32,-4
-3,-9,26,6,-25,-6,-32,-5
-4,-8,24,6,-26,-8,-33,-6
-4,-10,21,4,-27,-10,-35,-8
-5,-11,19,4,-27,-12,-36,-8
-6,-10,18,4,-29,-13,-37,-9
-6,-13,16,3,-29,-15,-39,-10
-7,-13,14,3,-29,-16,-40,-11
-10,-11,14,3,-31,-17,-41,-12
-11,-10,12,3,-32,-19,-43,-14
-14,-10,9,2,-34,-22,-45,-16
-17,-9,9,2,-35,-23,-46,-17
-18,-7,7,2,-37,-24,-48,-19
-18,-7,6,2,-37,-25,-48,-19
-18,-7,6,2,-36,-24,-48,-18
-18,-7,6,2,-36,-25,-48,-18
-18,-10,2,0,-38,-28,-51,-21
-19,-10,1,1,-37,-29,-52,-21
-20,-9,2,1,-38,-29,-51,-21
-20,-9,2,1,-39,-29,-52,-22
-20,-9,2,1,-39,-29,-52,-22
-22,-8,3,2,-39,-29,-51,-21
-22,-8,3,1,-39,-29,-51,-22
-20,-9,2,1,-39,-29,-52,-22
-20,-9,2,1,-38,-29,-51,-21
-20,-10,2,1,-38,-29,-51,-21
-19,-11,1,1,-38,-29,-52,-21
-19,-10,1,1,-37,-29,-51,-21
-20,-9,1,1,-38,-29,-52,-22
-20,-9,2,0,-39,-29,-52,-22
-20,-9,2,1,-38,-29,-52,-22
-22,-8,3,2,-38,-28,-51,-21
-22,-8,2,1,-39,-29,-51,-22
-20,-9,2,1,-39,-29,-51,-22
-20,-9,2,1,-38,-28,-51,-21
-20,-9,2,1,-38,-29,-51,-21
-19,-10,1,0,-38,-29,-52,-22
-19,-10,1,0,-37,-29,-51,-21
-20,-9,2,1,-38,-29,-51,-21
-20,-9,2,1,-38,-29,-51,-22
-20,-9,2,1,-38,-29,-51,-22
-21,-8,3,1,-38,-28,-51,-21
-22,-8,3,1,-39,-28,-51,-22
-21,-9,2,1,-38,-29,-51,-22
-20,-9,2,1,-38,-28,-50,-21
-19,-9,2,1,-38,-28,-50,-21
-18,-10,1,0,-38,-29,-51,-21
-18,-10,1,0,-37,-28,-50,-21
-19,-10,2,1,-37,-29,-50,-21
-20,-9,2,1,-38,-29,-51,-22
-20,-9,2,1,-38,-29,-51,-22
-21,-8,3,1,-38,-28,-50,-21
-21,-8,3,1,-38,-28,-50,-22
-20,-9,2,0,-38,-29,-51,-22
-20,-9,2,1,-38,-28,-50,-21
-20,-9,2,1,-38,-28,-50,-21
-19,-10,0,0,-38,-29,-51,-21
-19,-10,1,1,-37,-29,-51,-21
-20,-9,1,1,-38,-29,-51,-21
-20,-9,1,1,-38,-29,-51,-22
-20,-9,1,0,-38,-29,-51,-22
-21,-8,3,1,-38,-28,-50,-21
-21,-8,2,1,-39,-28,-50,-22
-20,-9,2,1,-38,-28,-50,-21
-20,-9,2,1,-37,-28,-49,-20
-19,-9,2,1,-37,-28,-50,-21
-19,-10,1,0,-37,-29,-51,-21
-19,-10,1,1,-36,-28,-50,-20
-19,-9,2,1,-37,-28,-50,-21
-20,-9,1,0,-38,-28,-51,-21
-20,-9,1,0,-38,-29,-51,-21
-21,-8,2,1,-38,-28,-50,-21
-21,-8,2,1,-38,-28,-50,-21
-20,-9,2,1,-38,-29,-51,-21
-19,-9,2,1,-37,-28,-50,-20
-19,-9,2,1,-37,-28,-50,-20
-18,-10,1,0,-37,-28,-50,-21
-18,-10,1,0,-36,-28,-49,-20
-19,-9,1,0,-37,-28,-50,-21
-20,-9,1,0,-38,-28,-50,-21
-20,-9,1,0,-37,-29,-50,-21
-21,-8,3,1,-37,-28,-49,-21
-21,-8,2,1,-38,-28,-50,-21
-20,-9,2,0,-38,-28,-50,-21
-20,-9,2,1,-37,-27,-49,-20
-20,-9,2,1,-37,-27,-49,-20
-19,-10,1,0,-37,-28,-50,-21
-18,-10,1,0,-36,-28,-49,-20
-19,-9,2,1,-37,-28,-50,-20
-20,-9,1,0,-37,-28,-50,-21
-20,-8,1,1,-37,-28,-50,-21
-20,-8,2,1,-37,-28,-49,-21
-21,-8,2,1,-38,-28,-49,-21
-19,-9,2,1,-36,-28,-49,-20
-19,-9,2,0,-37,-28,-49,-21
-19,-9,2,1,-37,-28,-49,-21
-20,-8,2,1,-37,-27,-49,-20
-21,-7,3,1,-37,-28,-49,-21
-20,-9,1,0,-37,-28,-49,-21
-19,-9,2,1,-36,-27,-49,-20
-19,-9,2,1,-37,-28,-48,-20
-18,-10,1,0,-36,-28,-49,-20
-18,-10,1,0,-36,-28,-49,-20
-19,-9,2,1,-37,-28,-48,-20
-19,-9,2,0,-37,-28,-49,-21
-20,-8,1,0,-37,-28,-49,-21
-20,-8,2,1,-37,-27,-48,-21
-21,-7,3,1,-37,-27,-49,-21
-19,-9,2,1,-37,-27,-48,-20
-19,-9,2,1,-36,-27,-48,-20
-19,-9,2,1,-36,-27,-48,-20
-18,-10,1,0,-36,-28,-49,-20
-17,-10,1,0,-35,-27,-49,-20
-19,-9,2,1,-36,-27,-48,-20
-19,-8,2,1,-37,-28,-49,-21
-19,-8,2,0,-37,-28,-49,-21
-20,-8,3,1,-37,-27,-48,-20
-21,-7,3,1,-37,-27,-49,-20
-20,-8,2,1,-37,-28,-49,-20
-19,-9,2,1,-36,-27,-48,-20
-19,-8,1,1,-36,-27,-48,-20
-18,-9,1,0,-36,-28,-48,-20
-18,-10,1,0,-34,-27,-48,-19
-19,-9,1,1,-35,-27,-48,-20
-19,-9,1,0,-36,-28,-48,-20
-19,-9,1,0,-36,-28,-49,-20
-19,-8,3,1,-36,-27,-48,-20
-20,-8,3,1,-37,-27,-48,-20
-19,-9,2,0,-37,-27,-48,-20
-19,-8,2,1,-36,-27,-48,-19
-18,-8,2,1,-36,-27,-48,-19
-18,-9,1,0,-36,-27,-48,-20
-17,-10,1,0,-35,-27,-48,-19
-18,-9,2,1,-35,-26,-48,-20
-19,-9,2,0,-36,-27,-48,-20
-19,-8,1,0,-36,-27,-48,-21
-20,-8,2,1,-36,-27,-47,-20
-20,-8,2,1,-37,-27,-47,-20
-19,-8,2,0,-36,-27,-48,-20
-18,-9,2,1,-35,-27,-47,-19
-19,-8,2,0,-36,-27,-47,-19
-18,-9,1,0,-36,-28,-48,-19
-17,-10,1,0,-34,-27,-47,-19
-18,-9,2,1,-35,-27,-47,-19
-19,-8,2,0,-35,-27,-47,-20
-19,-8,2,0,-35,-27,-48,-20
-20,-8,3,1,-36,-26,-47,-20
-20,-7,3,2,-36,-26,-47,-20
-19,-8,2,0,-36,-27,-48,-20
-18,-8,2,1,-35,-27,-47,-20
-18,-8,2,1,-35,-26,-47,-19
-17,-9,1,0,-35,-27,-48,-20
-17,-10,1,0,-34,-27,-47,-19
