Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
286,0,219,5,155,1790,511,173
286,-1,216,4,155,1786,631,172
284,-2,214,3,154,1783,574,170
283,-3,211,2,152,1779,550,167
282,-5,207,0,150,1775,721,165
280,-7,205,0,151,1772,771,165
277,-9,202,0,150,1768,597,163
275,-8,199,0,147,1764,598,160
272,-8,196,0,145,1760,572,159
269,-10,194,0,144,1757,378,158
267,-13,189,-1,140,1751,346,153
265,-16,184,-3,139,1745,461,150
264,-20,181,-4,138,1740,390,148
261,-22,176,-6,135,1735,365,145
259,-25,171,-9,133,1729,560,141
257,-23,169,-8,133,1727,653,141
253,-21,167,-7,131,1724,507,139
250,-21,164,-8,129,1720,485,137
231,-20,143,-11,116,1688,323,121
229,-20,142,-10,115,1686,58,121
227,-19,140,-11,112,1683,-83,118
228,-21,138,-12,112,1680,50,117
226,-23,136,-13,111,1677,106,115
225,-22,134,-14,110,1674,250,114
225,-22,131,-15,108,1671,551,112
222,-21,129,-15,109,1668,705,111
219,-21,128,-15,107,1666,551,110
218,-19,127,-15,105,1664,508,109
216,-18,126,-14,104,1662,421,109
215,-16,128,-12,105,1662,78,110
214,-16,127,-13,103,1660,-43,108
214,-18,123,-15,102,1656,159,105
212,-19,121,-15,101,1653,168,104
212,-20,121,-16,101,1652,140,104
213,-21,119,-17,101,1649,282,102
213,-21,119,-17,102,1649,388,104
212,-20,121,-16,102,1649,171,104
212,-20,121,-16,101,1648,113,104
212,-20,121,-15,102,1647,37,105
211,-18,123,-14,102,1647,-188,106
210,-18,122,-14,99,1645,-211,104
211,-19,121,-15,100,1644,93,103
211,-19,120,-15,100,1642,159,103
211,-19,120,-15,100,1641,131,103
212,-21,119,-17,100,1639,253,102
212,-21,119,-16,101,1639,369,103
211,-20,120,-15,101,1638,198,104
211,-20,120,-15,101,1637,199,103
210,-19,120,-15,101,1636,164,104
209,-18,121,-13,101,1637,-9,105
209,-18,121,-14,99,1635,-98,104
210,-19,120,-15,99,1634,192,102
210,-19,120,-15,100,1632,289,103
210,-19,120,-15,99,1631,261,103
211,-20,118,-17,99,1629,370,101
211,-20,118,-16,101,1628,482,102
210,-20,119,-16,101,1628,346,103
210,-20,119,-15,100,1627,375,103
209,-19,119,-15,100,1627,377,103
208,-18,121,-13,101,1627,245,104
208,-18,120,-14,99,1625,119,103
208,-19,119,-15,99,1623,300,102
208,-19,119,-15,99,1622,265,102
209,-19,118,-16,99,1621,216,102
209,-20,117,-17,98,1618,414,101
209,-21,117,-16,100,1618,678,102
208,-20,118,-15,100,1618,584,103
208,-20,118,-15,99,1617,582,103
208,-20,118,-15,100,1616,537,102
207,-19,120,-13,100,1617,331,104
206,-18,119,-13,98,1615,255,102
207,-19,119,-15,98,1613,500,101
207,-19,118,-15,99,1612,469,101
207,-19,118,-15,99,1611,430,101
208,-20,117,-16,98,1609,581,100
208,-21,117,-17,99,1608,821,101
207,-20,118,-15,100,1608,650,102
207,-20,118,-15,99,1607,602,102
207,-20,118,-14,99,1606,558,102
206,-18,119,-13,99,1606,344,103
205,-17,119,-14,98,1604,119,102
206,-18,118,-14,98,1603,220,101
206,-19,117,-15,98,1602,218,101
206,-19,117,-15,98,1600,154,100
207,-20,116,-16,97,1598,237,99
207,-21,116,-16,99,1598,477,100
206,-19,117,-15,99,1598,338,101
206,-19,117,-15,98,1597,326,101
205,-19,117,-15,98,1596,482,101
204,-18,118,-13,99,1596,584,102
204,-18,118,-13,97,1595,507,101
204,-18,117,-14,96,1592,777,100
205,-19,116,-15,97,1591,861,100
204,-19,116,-15,97,1590,928,100
205,-20,115,-16,97,1588,1124,99
206,-21,115,-16,98,1588,1387,100
205,-20,116,-15,99,1588,1185,101
204,-19,116,-15,98,1587,1141,101
204,-19,116,-15,98,1586,1201,101
203,-18,118,-13,99,1586,1037,102
202,-17,118,-13,97,1585,759,101
203,-18,116,-14,96,1583,878,100
204,-18,116,-15,97,1581,855,99
204,-19,116,-15,96,1580,812,99
204,-20,115,-16,96,1579,1001,98
205,-21,114,-16,98,1578,1245,99
204,-19,115,-15,98,1578,1053,100
203,-19,115,-15,97,1577,1001,100
203,-19,116,-14,97,1576,1032,100
202,-18,117,-13,98,1576,935,101
201,-17,117,-13,96,1575,744,100
202,-18,116,-14,95,1573,941,99
202,-18,115,-14,96,1572,965,99
202,-19,115,-15,96,1571,965,99
202,-20,113,-16,95,1568,1197,97
203,-20,113,-17,96,1567,1548,98
202,-20,114,-15,97,1568,1329,100
202,-19,114,-15,96,1567,1189,99
201,-19,115,-14,96,1566,1106,99
201,-18,116,-13,97,1566,886,101
200,-17,116,-13,96,1565,647,100
200,-18,115,-14,95,1563,893,98
201,-19,115,-14,96,1562,1028,99
201,-19,114,-15,96,1561,1111,98
201,-19,113,-16,94,1559,1245,97
202,-20,112,-16,96,1557,1492,97
201,-19,114,-15,97,1558,1315,99
201,-19,114,-14,96,1557,1278,98
200,-19,114,-14,95,1556,1348,99
200,-18,115,-13,96,1556,1278,100
199,-17,116,-13,95,1556,1054,99
199,-18,114,-14,94,1553,1257,98
199,-18,114,-14,95,1552,1350,98
199,-18,114,-14,94,1551,1236,97
200,-19,113,-16,94,1549,1068,96
200,-20,112,-16,95,1548,989,97
199,-19,113,-15,96,1549,572,98
199,-19,113,-14,95,1547,367,98
199,-19,113,-14,95,1547,280,98
198,-18,115,-13,96,1547,75,99
197,-17,115,-13,95,1545,-280,99
198,-18,113,-14,93,1543,-204,97
198,-18,113,-14,94,1542,-147,97
198,-19,113,-14,94,1541,-192,97
198,-19,112,-16,93,1539,-109,96
199,-20,111,-16,94,1538,120,96
198,-19,113,-14,96,1539,-44,98
198,-19,113,-14,95,1538,-77,97
198,-19,112,-14,95,1537,-7,98
197,-18,114,-13,95,1537,-82,99
196,-17,114,-12,94,1536,-392,98
197,-18,113,-14,93,1534,-215,96
197,-18,112,-14,94,1533,-123,96
197,-18,112,-14,93,1532,-205,96
197,-19,111,-15,93,1530,-187,95
198,-20,110,-16,94,1528,0,95
197,-19,111,-15,95,1529,-191,97
196,-19,112,-14,94,1528,-301,97
196,-19,112,-14,94,1527,-307,97
196,-18,113,-13,95,1527,-489,98
195,-17,113,-12,94,1527,-789,97
195,-18,112,-14,92,1524,-554,96
195,-18,111,-14,93,1523,-421,96
195,-18,111,-14,93,1522,-480,95
196,-19,110,-15,92,1520,-412,95
197,-20,109,-16,93,1519,-69,94
196,-19,111,-15,94,1519,-153,96
195,-18,111,-14,94,1518,-175,96
195,-18,111,-14,93,1517,-237,96
194,-17,112,-13,94,1517,-462,97
193,-16,113,-12,93,1517,-718,97
194,-17,111,-14,92,1514,-299,95
194,-17,111,-14,93,1513,47,95
194,-17,111,-14,93,1512,111,95
194,-18,110,-15,92,1511,170,95
195,-20,109,-16,92,1509,449,94
195,-19,110,-15,94,1510,397,96
194,-19,110,-15,92,1509,382,96
194,-18,110,-14,92,1508,393,96
193,-18,111,-13,93,1508,216,96
192,-16,113,-12,93,1508,-96,96
194,-16,113,-13,92,1508,-3,96
197,-15,117,-12,95,1511,76,99
199,-14,119,-12,96,1512,107,100
201,-14,121,-12,97,1513,192,102
205,-16,123,-13,100,1515,520,104
208,-17,128,-10,104,1519,471,109
209,-16,131,-10,105,1520,324,110
211,-16,134,-9,107,1522,199,113
213,-15,137,-8,109,1525,4,115
213,-14,139,-6,109,1526,-294,116
214,-12,139,-7,107,1525,-169,115
214,-12,140,-7,109,1525,-90,116
216,-14,140,-7,110,1524,-105,116
217,-15,140,-8,110,1523,-94,116
218,-16,139,-10,110,1522,137,115
217,-16,141,-8,112,1522,79,117
217,-16,141,-8,111,1521,8,117
216,-16,140,-8,111,1520,-25,117
216,-18,139,-7,111,1518,-159,118
214,-18,140,-6,110,1518,-498,118
215,-19,138,-7,109,1515,-449,116
215,-18,137,-8,109,1513,-319,115
213,-17,136,-8,107,1511,-256,114
213,-17,135,-9,107,1509,-149,113
213,-18,134,-10,107,1507,123,112
213,-18,134,-9,108,1507,68,113
210,-19,131,-9,106,1504,-33,111
209,-19,131,-9,106,1502,-40,111
208,-19,130,-9,105,1501,-174,111
205,-19,129,-8,104,1498,-534,110
205,-19,126,-10,101,1495,-467,106
203,-18,124,-10,100,1492,-312,105
201,-18,122,-11,99,1489,-397,103
200,-20,119,-12,98,1486,-396,101
200,-20,117,-14,97,1483,-186,100
198,-18,117,-12,97,1482,-300,101
196,-18,115,-12,95,1479,-476,100
193,-17,112,-13,94,1476,-457,97
191,-16,112,-12,93,1474,-560,96
188,-15,111,-11,91,1472,-880,95
187,-16,108,-13,89,1468,-816,92
188,-17,107,-13,89,1466,-717,92
188,-18,107,-13,89,1465,-723,92
188,-18,106,-14,89,1464,-613,91
189,-19,104,-16,89,1462,-317,90
189,-19,106,-14,91,1462,-310,92
188,-18,106,-14,90,1462,-406,92
187,-18,106,-14,89,1461,-381,92
187,-17,107,-13,90,1460,-417,93
186,-16,108,-11,90,1460,-682,94
185,-17,107,-13,88,1458,-632,92
186,-17,106,-14,88,1457,-499,91
186,-17,106,-14,88,1456,-535,91
187,-18,105,-14,88,1454,-525,90
188,-19,104,-16,88,1453,-289,90
187,-19,106,-14,90,1453,-348,92
186,-18,106,-14,89,1453,-530,92
186,-17,106,-13,89,1452,-556,92
186,-17,106,-13,90,1451,-572,92
185,-16,108,-11,89,1451,-752,93
185,-17,106,-12,87,1449,-655,91
185,-17,106,-13,88,1448,-496,91
186,-17,106,-13,88,1447,-541,91
186,-18,105,-14,88,1446,-511,90
187,-19,104,-15,88,1444,-279,89
186,-18,105,-14,89,1444,-297,91
185,-18,105,-14,89,1444,-424,91
185,-18,105,-14,89,1443,-376,91
185,-17,105,-13,89,1442,-417,91
184,-16,107,-11,89,1442,-679,92
184,-17,106,-13,87,1440,-654,90
184,-17,105,-13,87,1439,-529,90
184,-17,105,-13,87,1438,-567,90
184,-18,104,-14,87,1436,-543,90
186,-19,102,-16,87,1434,-307,89
185,-18,104,-14,89,1435,-49,90
181,-18,108,-13,86,1430,9,87
175,-21,116,-11,81,1421,107,82
170,-23,124,-8,78,1414,88,78
164,-23,133,-5,74,1407,-177,74
161,-22,134,-6,70,1402,-118,69
163,-15,127,-9,73,1408,92,73
170,-7,114,-13,78,1419,130,80
182,8,90,-20,88,1441,188,95
203,33,51,-32,104,1476,396,116
227,57,11,-42,125,1517,374,145
251,80,-29,-52,145,1558,171,173
277,101,-72,-63,165,1598,167,200
302,124,-114,-73,186,1639,20,228
326,146,-155,-83,206,1681,-363,256
352,165,-197,-94,223,1719,-434,281
379,177,-235,-104,244,1755,-284,306
404,180,-266,-111,262,1785,-367,329
424,179,-291,-116,277,1807,-563,347
440,180,-312,-122,287,1824,-525,359
449,183,-323,-124,296,1836,-531,370
454,176,-325,-122,299,1838,-727,373
455,165,-320,-119,298,1833,-679,371
450,157,-310,-116,294,1823,-641,366
439,149,-292,-110,287,1807,-893,356
427,138,-273,-106,276,1785,-958,342
414,123,-249,-100,265,1759,-827,325
395,103,-216,-91,250,1726,-836,304
372,82,-178,-82,232,1687,-805,279
348,58,-139,-72,212,1644,-592,251
322,32,-92,-59,193,1600,-607,224
295,6,-46,-46,172,1554,-837,195
269,-14,-4,-35,151,1513,-923,168
243,-32,36,-24,131,1472,-1021,141
215,-49,78,-13,110,1432,-1176,115
188,-66,103,-12,86,1387,-1158,84
160,-90,106,-12,64,1340,-1024,54
135,-100,107,-12,46,1305,-1093,30
121,-86,106,-12,37,1295,-1106,20
121,-72,105,-14,37,1300,-871,22
132,-61,106,-13,48,1319,-798,36
146,-47,107,-12,59,1343,-1023,52
159,-36,106,-12,70,1364,-1028,66
169,-26,106,-12,78,1381,-976,78
175,-18,108,-10,83,1392,-1129,86
176,-18,107,-11,82,1392,-1123,85
176,-18,106,-12,82,1390,-1002,85
176,-18,106,-12,83,1390,-1013,85
176,-19,106,-13,82,1388,-982,84
177,-20,104,-14,82,1386,-751,83
177,-19,105,-13,84,1386,-605,85
176,-19,105,-12,83,1386,-816,85
177,-19,105,-12,83,1385,-830,85
176,-19,106,-12,84,1385,-920,86
175,-17,107,-10,84,1385,-1211,87
174,-17,106,-11,82,1383,-1311,85
175,-18,105,-12,82,1382,-1161,84
175,-18,105,-12,82,1381,-1160,84
175,-18,105,-12,82,1380,-1170,84
176,-20,103,-14,81,1377,-1040,83
176,-20,104,-13,83,1378,-993,84
175,-18,104,-12,83,1378,-1152,85
175,-18,104,-12,83,1377,-1133,85
175,-18,105,-12,83,1376,-1169,85
174,-17,107,-10,83,1376,-1350,86
173,-17,106,-11,81,1374,-1395,84
174,-18,105,-11,81,1373,-1224,84
174,-18,104,-11,82,1372,-1232,84
174,-18,104,-12,81,1371,-1197,83
175,-19,102,-13,81,1369,-1003,82
175,-20,103,-13,83,1369,-920,84
174,-19,104,-12,82,1369,-1060,84
174,-18,104,-12,82,1368,-970,84
173,-18,104,-11,82,1367,-956,84
172,-17,106,-10,83,1368,-1149,85
172,-17,105,-10,81,1366,-1260,84
172,-18,104,-12,80,1364,-1089,83
173,-18,104,-11,81,1364,-1155,83
172,-18,104,-12,81,1363,-1220,83
173,-19,102,-13,81,1361,-1056,82
174,-19,102,-13,83,1360,-953,83
173,-18,103,-12,82,1360,-1128,84
173,-18,103,-12,81,1359,-1153,83
172,-18,103,-11,82,1359,-1208,84
172,-16,107,-9,83,1361,-1418,86
173,-14,108,-9,82,1361,-1483,86
174,-15,108,-10,83,1360,-1219,86
175,-15,109,-10,84,1361,-1161,87
177,-14,111,-10,85,1362,-1129,88
179,-16,110,-11,85,1361,-952,87
181,-18,112,-11,88,1362,-826,89
180,-18,113,-10,88,1362,-1008,91
180,-17,113,-9,88,1361,-977,91
180,-16,115,-9,88,1362,-1015,92
181,-14,119,-7,90,1365,-1287,95
181,-14,118,-7,88,1364,-1444,93
182,-15,118,-8,89,1362,-1311,93
183,-17,119,-8,90,1362,-1313,94
185,-17,119,-8,90,1362,-1288,94
185,-16,119,-9,90,1362,-1141,94
186,-15,120,-9,92,1362,-1058,95
186,-15,122,-7,93,1363,-1303,97
187,-16,123,-7,93,1363,-1377,98
187,-16,124,-7,93,1363,-1430,98
187,-14,128,-5,96,1366,-1609,101
189,-11,132,-4,96,1369,-1704,102
193,-11,135,-4,98,1371,-1501,105
196,-9,139,-3,100,1374,-1537,107
197,-8,140,-3,101,1376,-1569,108
200,-8,142,-4,102,1376,-1426,109
203,-7,146,-2,105,1380,-1284,113
205,-4,152,0,108,1384,-1411,117
208,-2,156,0,110,1388,-1331,120
210,-1,161,2,112,1391,-1293,123
212,0,165,4,115,1395,-1424,126
214,0,168,4,115,1397,-1492,128
218,1,172,4,117,1399,-1178,129
220,2,176,5,119,1403,-1113,132
223,4,180,6,121,1406,-1107,135
227,5,183,5,123,1408,-992,136
230,3,186,6,127,1411,-718,140
232,5,190,8,129,1414,-782,143
232,6,192,9,129,1414,-744,144
234,7,194,9,130,1416,-714,146
234,8,197,11,131,1418,-907,148
235,7,198,11,131,1418,-1134,148
236,5,196,10,131,1416,-894,147
237,5,197,10,132,1417,-757,148
239,6,200,10,133,1418,-676,149
240,6,199,9,133,1417,-550,148
240,5,199,9,134,1416,-485,149
238,6,198,10,134,1415,-800,150
236,5,196,10,132,1411,-881,148
236,3,195,9,131,1410,-830,147
234,2,194,10,131,1408,-850,147
232,2,192,9,128,1404,-918,145
231,0,188,8,126,1400,-709,142
229,0,186,7,126,1397,-707,140
228,-1,183,6,125,1394,-676,138
227,-3,179,4,123,1390,-517,135
226,-6,176,3,123,1385,-216,134
222,-6,173,3,121,1383,-320,133
219,-5,170,3,119,1378,-333,130
218,-8,167,2,117,1374,-319,128
215,-10,165,2,116,1371,-500,127
212,-12,160,2,113,1366,-747,124
211,-16,156,0,111,1361,-504,121
210,-19,152,-1,110,1356,-336,118
207,-21,147,-2,107,1351,-255,115
204,-22,143,-4,105,1346,-168,112
202,-20,140,-5,105,1343,-47,110
199,-19,139,-4,103,1341,-279,110
197,-19,137,-4,102,1338,-359,108
195,-20,135,-4,100,1335,-332,107
193,-20,133,-4,100,1333,-402,106
190,-17,132,-3,98,1331,-579,104
188,-18,128,-5,95,1326,-391,101
187,-19,126,-6,95,1324,-336,99
186,-18,124,-6,93,1321,-276,98
185,-20,120,-8,91,1317,-112,95
184,-20,118,-9,91,1314,73,94
182,-19,118,-7,91,1313,-92,95
180,-17,117,-7,89,1311,-108,94
178,-19,115,-8,88,1309,-99,92
176,-18,114,-7,88,1307,-165,92
174,-17,114,-6,86,1305,-388,91
174,-20,110,-9,84,1301,-207,88
173,-20,108,-9,84,1299,-70,87
172,-19,107,-10,83,1297,1,86
170,-18,104,-11,81,1293,147,83
169,-19,100,-12,80,1289,363,81
167,-18,101,-11,80,1289,116,81
165,-16,100,-11,78,1287,45,80
164,-16,99,-11,78,1286,64,80
163,-15,101,-9,79,1286,-74,81
161,-14,100,-9,77,1284,-281,80
161,-16,96,-11,74,1280,-139,77
160,-17,95,-12,75,1278,-142,76
160,-17,95,-12,75,1277,-174,76
161,-18,94,-12,75,1275,-146,75
162,-19,93,-13,75,1274,0,75
161,-18,95,-12,76,1275,-229,77
160,-18,95,-11,75,1274,-365,77
160,-17,95,-11,75,1273,-309,76
159,-17,95,-10,75,1273,-343,77
158,-16,96,-10,75,1273,-540,77
159,-17,95,-11,74,1271,-388,76
159,-17,95,-11,74,1270,-325,76
159,-17,94,-12,74,1269,-336,75
160,-18,93,-12,74,1268,-147,75
160,-19,92,-13,74,1267,124,74
159,-18,94,-12,75,1267,1,76
159,-18,94,-12,75,1266,-100,76
159,-17,94,-12,75,1265,-71,76
158,-17,95,-10,75,1265,-184,77
157,-16,96,-9,74,1265,-479,77
158,-16,94,-11,73,1263,-408,76
158,-17,94,-11,74,1262,-497,75
158,-17,94,-12,73,1261,-722,75
158,-17,93,-12,73,1259,-743,74
159,-19,92,-13,74,1258,-630,74
159,-18,93,-12,75,1259,-851,76
158,-18,93,-11,74,1258,-972,76
158,-17,93,-11,74,1257,-924,75
157,-16,94,-10,75,1257,-938,76
156,-15,95,-9,74,1257,-1034,76
156,-16,93,-11,72,1255,-750,75
157,-17,93,-11,73,1254,-593,75
157,-17,93,-12,73,1253,-564,75
158,-18,92,-13,72,1252,-423,74
159,-19,91,-13,73,1250,-95,73
158,-18,92,-12,74,1251,-223,75
157,-17,92,-12,74,1250,-308,75
157,-17,93,-11,74,1249,-267,75
156,-17,93,-10,74,1250,-298,76
155,-15,94,-9,74,1249,-506,76
156,-16,93,-11,72,1247,-358,74
156,-17,93,-11,73,1247,-289,74
156,-17,93,-11,73,1246,-235,74
157,-17,92,-12,72,1244,-3,73
157,-18,90,-13,73,1242,360,73
156,-18,92,-12,74,1243,255,75
156,-17,92,-11,73,1242,146,75
156,-17,92,-11,73,1242,155,75
155,-17,93,-10,74,1242,62,76
154,-15,94,-10,73,1241,-220,76
155,-16,92,-11,72,1239,-110,74
155,-17,92,-11,72,1238,-23,74
156,-17,92,-11,72,1237,-50,74
155,-17,91,-12,72,1236,-10,73
156,-18,90,-13,73,1235,194,72
155,-18,91,-12,74,1235,57,74
155,-17,91,-12,73,1235,-22,74
155,-17,92,-11,73,1234,-53,74
154,-16,93,-10,73,1234,-225,75
154,-15,94,-9,73,1234,-449,75
154,-16,92,-10,71,1232,-285,73
154,-16,91,-11,72,1231,-257,73
154,-17,91,-11,72,1230,-486,73
154,-17,91,-12,71,1229,-456,73
156,-18,89,-13,72,1227,-98,72
155,-18,91,-12,73,1227,-139,73
154,-17,91,-11,73,1227,-167,73
154,-17,91,-11,73,1226,-28,73
154,-17,92,-10,73,1226,25,74
152,-15,93,-9,72,1226,-225,75
153,-16,91,-10,71,1224,-193,73
153,-16,91,-11,71,1223,-71,73
153,-17,91,-11,71,1222,-46,73
153,-17,90,-12,71,1221,-54,72
154,-18,89,-13,71,1219,146,72
154,-18,90,-12,73,1220,42,73
153,-17,90,-11,72,1219,-77,73
153,-17,90,-11,72,1218,-40,73
152,-16,91,-10,72,1218,-163,74
151,-15,92,-9,72,1218,-551,75
152,-16,91,-10,71,1216,-578,72
152,-16,91,-10,71,1216,-623,72
152,-16,90,-11,71,1214,-705,72
152,-17,89,-11,70,1213,-681,72
153,-18,88,-13,70,1211,-529,71
153,-17,89,-11,72,1212,-636,72
151,-16,90,-11,71,1208,-1111,72
151,-16,89,-11,71,1207,-1044,72
151,-17,89,-12,70,1205,-915,71
152,-18,88,-13,70,1204,-679,70
153,-17,91,-11,73,1206,-712,73
155,-14,95,-10,74,1209,-804,76
156,-13,98,-9,75,1212,-750,78
157,-12,100,-8,77,1213,-817,80
159,-11,105,-5,79,1217,-1136,83
163,-13,107,-6,80,1218,-1083,84
166,-14,110,-6,83,1221,-899,87
168,-14,112,-5,84,1222,-826,88
171,-14,115,-6,86,1224,-704,90
174,-17,114,-7,87,1223,-461,90
174,-14,117,-5,88,1226,-519,93
173,-11,118,-4,88,1226,-645,94
174,-12,120,-4,89,1226,-622,94
174,-13,121,-4,89,1227,-725,95
173,-12,122,-2,90,1227,-1100,97
174,-12,121,-4,87,1225,-1128,95
174,-13,120,-4,88,1224,-931,94
174,-13,120,-5,88,1223,-887,94
174,-16,118,-6,88,1220,-833,93
175,-20,115,-7,87,1218,-585,91
175,-19,117,-6,89,1218,-478,93
174,-18,117,-5,89,1218,-599,93
172,-16,116,-5,87,1216,-628,92
171,-15,116,-5,87,1215,-664,92
170,-14,117,-3,87,1215,-911,93
169,-14,115,-4,85,1213,-841,91
168,-16,112,-6,84,1209,-682,89
168,-17,110,-6,83,1206,-769,87
167,-17,109,-7,83,1205,-661,87
166,-20,106,-9,81,1201,-245,84
165,-20,105,-8,82,1200,-8,84
163,-17,104,-7,80,1198,-2,83
161,-17,103,-7,79,1196,7,82
160,-18,101,-8,78,1193,-46,81
157,-16,101,-7,78,1192,-221,81
155,-14,98,-8,74,1189,-134,78
154,-15,96,-8,74,1186,56,77
152,-16,93,-9,72,1183,74,74
150,-14,91,-10,70,1180,105,72
150,-16,88,-12,69,1176,301,70
148,-17,86,-12,70,1174,332,70
148,-16,86,-11,69,1173,172,70
147,-16,86,-10,69,1172,190,70
146,-16,87,-10,69,1172,223,70
145,-15,88,-8,69,1173,0,71
145,-15,87,-10,67,1171,-14,70
146,-15,86,-10,68,1170,182,69
146,-15,86,-11,68,1169,211,69
146,-16,86,-11,67,1168,254,69
147,-17,84,-13,67,1166,477,68
147,-17,85,-11,69,1166,394,69
146,-16,86,-11,69,1166,-8,70
146,-16,86,-10,69,1165,-170,70
146,-16,86,-10,69,1165,-70,70
144,-15,88,-8,69,1166,-167,71
144,-15,87,-10,67,1163,-150,69
145,-15,86,-10,68,1162,54,69
145,-16,86,-11,68,1162,90,69
146,-16,85,-11,67,1160,128,68
146,-17,83,-13,67,1158,337,67
146,-17,84,-11,69,1159,401,69
146,-16,85,-11,69,1159,240,69
146,-16,85,-11,68,1158,258,69
145,-16,86,-10,69,1158,200,69
144,-14,87,-9,69,1158,-20,71
143,-14,86,-10,66,1156,-22,69
144,-15,86,-10,67,1155,104,68
145,-16,85,-10,67,1155,67,68
145,-16,85,-11,67,1153,80,68
146,-17,83,-13,66,1151,277,66
146,-17,84,-11,68,1152,349,68
145,-16,85,-11,68,1152,167,69
144,-16,85,-11,68,1151,70,68
144,-16,85,-10,68,1150,-1,69
143,-15,86,-8,68,1151,-241,70
143,-15,85,-9,66,1149,-299,69
142,-15,87,-10,65,1145,-120,66
137,-17,94,-8,61,1137,-181,61
132,-21,101,-7,57,1129,-269,55
127,-24,107,-7,53,1120,-187,49
123,-24,113,-5,52,1115,-165,48
123,-16,109,-5,52,1120,-360,50
128,-8,98,-9,57,1130,-325,57
138,4,79,-14,65,1148,-246,69
154,30,46,-22,81,1183,-352,91
177,54,5,-34,97,1221,-334,115
203,76,-37,-45,117,1261,-93,142
229,97,-79,-57,138,1302,-67,170
255,119,-122,-68,158,1342,-32,197
281,139,-166,-81,177,1382,227,223
307,159,-207,-91,199,1423,379,251
332,175,-245,-99,218,1461,122,278
357,181,-278,-106,237,1493,38,302
379,180,-304,-111,253,1518,44,322
394,184,-323,-114,266,1539,-102,337
405,187,-338,-118,272,1552,-137,346
412,182,-344,-119,276,1556,64,350
415,170,-341,-117,278,1552,81,350
412,160,-334,-115,275,1542,125,345
405,151,-321,-112,267,1526,284,334
393,141,-301,-107,261,1508,317,323
379,128,-277,-99,249,1485,93,309
362,110,-246,-91,235,1454,56,289
340,89,-209,-81,218,1417,28,266
314,69,-167,-69,199,1378,-208,241
288,44,-123,-57,176,1333,-383,211
263,16,-78,-46,156,1286,-192,181
237,-7,-35,-34,136,1243,-176,153
211,-25,4,-24,116,1202,-155,126
185,-45,44,-16,95,1160,4,98
158,-61,76,-11,75,1119,136,70
129,-83,86,-10,52,1073,-85,41
102,-99,87,-9,32,1032,-128,14
84,-90,87,-9,20,1016,-219,1
79,-71,89,-7,18,1020,-464,2
87,-60,88,-8,23,1035,-558,10
101,-48,87,-9,34,1057,-218,25
115,-37,87,-9,46,1079,-58,40
127,-28,87,-9,55,1096,38,52
136,-20,85,-11,61,1108,204,60
138,-18,85,-11,64,1112,264,63
138,-18,86,-9,64,1112,9,64
138,-18,86,-9,64,1111,83,64
137,-17,86,-9,64,1111,154,64
136,-16,88,-7,64,1111,-142,65
136,-16,88,-8,62,1110,-368,64
136,-16,87,-9,62,1108,-198,64
136,-17,86,-9,63,1107,-161,63
137,-17,86,-9,62,1107,-138,63
137,-18,84,-11,62,1105,-10,61
137,-18,85,-10,63,1105,146,63
137,-18,86,-9,64,1105,36,64
136,-17,86,-9,63,1104,60,63
136,-17,86,-9,63,1104,105,64
135,-16,88,-7,64,1104,-16,65
134,-15,87,-8,62,1103,-143,64
135,-16,86,-9,62,1102,53,63
136,-17,86,-9,63,1101,92,63
136,-17,85,-9,62,1100,73,62
136,-18,84,-11,61,1098,147,61
137,-18,84,-11,62,1098,253,62
136,-17,85,-9,63,1098,42,64
135,-17,85,-9,63,1097,55,63
136,-17,85,-9,63,1097,119,64
134,-15,87,-7,63,1097,-24,64
134,-15,87,-7,61,1096,-286,63
135,-16,85,-9,61,1095,-108,62
135,-17,85,-9,62,1094,-87,62
136,-17,85,-9,62,1093,-194,62
136,-18,84,-11,61,1091,-137,61
136,-18,84,-10,63,1091,15,62
135,-17,85,-9,63,1091,-234,63
135,-17,85,-9,62,1090,-209,63
135,-17,85,-9,62,1090,-72,63
